
pain from teething	[]	pain from teething	Same	{'Same- Token Exists in English Vocabulary [pain]', 'Same- Token Exists in English Vocabulary [teething]', 'Same- Token Exists in English Vocabulary [from]'}
tonsils removed	[]	tonsils removed	Same	{'Same- Token Exists in English Vocabulary [tonsils]', 'Same- Token Exists in English Vocabulary [removed]'}
doctor recommendation	[]	doctor recommendation	Same	{'Same- Token Exists in English Vocabulary [doctor]', 'Same- Token Exists in English Vocabulary [recommendation]'}
pain from arthritis	[]	pain from arthritis	Same	{'Same- Token Exists in English Vocabulary [pain]', 'Same- Token Exists in English Vocabulary [arthritis]', 'Same- Token Exists in English Vocabulary [from]'}
severe ear	[]	severe ear	Same	{'Same- Token Exists in English Vocabulary [severe]', 'Same- Token Exists in English Vocabulary [ear]'}
swimmer's ear prophylaxis	[]	swimmer s ear prophylaxis	Same	{'Same- Token Exists in English Vocabulary [prophylaxis]', 'Same- Token Exists in English Vocabulary [swimmer]', 'Same- Token Exists in English Vocabulary [ear]', 'Same- Token Exists in English Vocabulary [s]'}
fever with cold symptoms and sore throat	[]	fever with cold symptoms and sore throat	Same	{'Same- Token Exists in English Vocabulary [with]', 'Same- Token Exists in English Vocabulary [sore]', 'Same- Token Exists in English Vocabulary [symptoms]', 'Same- Token Exists in English Vocabulary [fever]', 'Same- Token Exists in English Vocabulary [cold]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [throat]'}
open labia	[]	open labia	Same	{'Same- Token Exists in English Vocabulary [labia]', 'Same- Token Exists in English Vocabulary [open]'}
nausea from pregnancy	[]	nausea from pregnancy	Same	{'Same- Token Exists in English Vocabulary [nausea]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [pregnancy]'}
post-vaccination	[]	post-vaccination	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [post-vaccination]'}
skin condition	[]	skin condition	Same	{'Same- Token Exists in English Vocabulary [skin]', 'Same- Token Exists in English Vocabulary [condition]'}
acid indigestion	[]	acid indigestion	Same	{'Same- Token Exists in English Vocabulary [acid]', 'Same- Token Exists in English Vocabulary [indigestion]'}
thrush on nipple and breast	[]	thrush on nipple and breast	Same	{'Same- Token Exists in English Vocabulary [thrush]', 'Same- Token Exists in English Vocabulary [nipple]', 'Same- Token Exists in English Vocabulary [breast]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [on]'}
cough and cold	[]	cough and cold	Same	{'Same- Token Exists in English Vocabulary [cough]', 'Same- Token Exists in English Vocabulary [cold]', 'Same- Token Exists in English Vocabulary [and]'}
treatment of hypertension	[]	treatment of hypertension	Same	{'Same- Token Exists in English Vocabulary [treatment]', 'Same- Token Exists in English Vocabulary [hypertension]', 'Same- Token Exists in English Vocabulary [of]'}
seizures related to epilepsy	[]	seizures related to epilepsy	Same	{'Same- Token Exists in English Vocabulary [seizures]', 'Same- Token Exists in English Vocabulary [related]', 'Same- Token Exists in English Vocabulary [epilepsy]', 'Same- Token Exists in English Vocabulary [to]'}
umbilical granuloma	[]	umbilical granuloma	Same	{'Same- Token Exists in English Vocabulary [umbilical]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [granuloma]'}
for treatment of blood clots	[]	for treatment of blood clots	Same	{'Same- Token Exists in English Vocabulary [clots]', 'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [treatment]', 'Same- Token Exists in English Vocabulary [blood]', 'Same- Token Exists in English Vocabulary [for]'}
asthma attack	[]	asthma attack	Same	{'Same- Token Exists in English Vocabulary [attack]', 'Same- Token Exists in English Vocabulary [asthma]'}
lingering chest infection	[]	lingering chest infection	Same	{'Same- Token Exists in English Vocabulary [chest]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [lingering]'}
clear nasal passages	[]	clear nasal passages	Same	{'Same- Token Exists in English Vocabulary [nasal]', 'Same- Token Exists in English Vocabulary [clear]', 'Same- Token Exists in English Vocabulary [passages]'}
inflamation of my knee	["[('inflammation', 5.958154301605013e-05)]"]	inflammation of my knee	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [inflamation ==> inflammation]', 'Same- Token Exists in English Vocabulary [knee]', 'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [my]'}
breastfeeding?general health	[]	breastfeeding general health	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [breastfeeding]', 'Same- Token Exists in English Vocabulary [health]', 'Same- Token Exists in English Vocabulary [general]'}
allergy reaction to bite	[]	allergy reaction to bite	Same	{'Same- Token Exists in English Vocabulary [reaction]', 'Same- Token Exists in English Vocabulary [bite]', 'Same- Token Exists in English Vocabulary [allergy]', 'Same- Token Exists in English Vocabulary [to]'}
swollen ear	[]	swollen ear	Same	{'Same- Token Exists in English Vocabulary [ear]', 'Same- Token Exists in English Vocabulary [swollen]'}
penile infection	[]	penile infection	Same	{'Same- Token Exists in English Vocabulary [penile]', 'Same- Token Exists in English Vocabulary [infection]'}
nipple pain	[]	nipple pain	Same	{'Same- Token Exists in English Vocabulary [nipple]', 'Same- Token Exists in English Vocabulary [pain]'}
concern for preeclampsia	[]	concern for preeclampsia	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [preeclampsia]', 'Same- Token Exists in English Vocabulary [concern]', 'Same- Token Exists in English Vocabulary [for]'}
blood pressure	[]	blood pressure	Same	{'Same- Token Exists in English Vocabulary [blood]', 'Same- Token Exists in English Vocabulary [pressure]'}
bronchial cleft cyst	[]	bronchial cleft cyst	Same	{'Same- Token Exists in English Vocabulary [cleft]', 'Same- Token Exists in English Vocabulary [bronchial]', 'Same- Token Exists in English Vocabulary [cyst]'}
discomfort from eye infection	[]	discomfort from eye infection	Same	{'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [eye]'}
calcium supplment	["[('supplement', 3.809925735755274e-05)]"]	calcium supplement	Changed	{'Corrected - Using Single-Edit Probable Candidates in English Corpus [supplment ==> supplement]', 'Same- Token Exists in English Vocabulary [calcium]'}
scalp irritation	[]	scalp irritation	Same	{'Same- Token Exists in English Vocabulary [scalp]', 'Same- Token Exists in English Vocabulary [irritation]'}
abnormal sound of breathing	[]	abnormal sound of breathing	Same	{'Same- Token Exists in English Vocabulary [breathing]', 'Same- Token Exists in English Vocabulary [abnormal]', 'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [sound]'}
cold and flu symtptoms	["[('symptoms', 6.64719255417158e-05)]"]	cold and flu symptoms	Changed	{'Same- Token Exists in English Vocabulary [and]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [symtptoms ==> symptoms]', 'Same- Token Exists in English Vocabulary [flu]', 'Same- Token Exists in English Vocabulary [cold]'}
growing pain	[]	growing pain	Same	{'Same- Token Exists in English Vocabulary [growing]', 'Same- Token Exists in English Vocabulary [pain]'}
reduce risk of blood clot during pregnancy	[]	reduce risk of blood clot during pregnancy	Same	{'Same- Token Exists in English Vocabulary [reduce]', 'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [risk]', 'Same- Token Exists in English Vocabulary [blood]', 'Same- Token Exists in English Vocabulary [pregnancy]', 'Same- Token Exists in English Vocabulary [during]', 'Same- Token Exists in English Vocabulary [clot]'}
added calcium	[]	added calcium	Same	{'Same- Token Exists in English Vocabulary [calcium]', 'Same- Token Exists in English Vocabulary [added]'}
influenza type a	[]	influenza type a	Same	{'Same- Token Exists in English Vocabulary [influenza]', 'Same- Token Exists in English Vocabulary [a]', 'Same- Token Exists in English Vocabulary [type]'}
yeast infection rash	[]	yeast infection rash	Same	{'Same- Token Exists in English Vocabulary [yeast]', 'Same- Token Exists in English Vocabulary [rash]', 'Same- Token Exists in English Vocabulary [infection]'}
rash on throat	[]	rash on throat	Same	{'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [rash]', 'Same- Token Exists in English Vocabulary [throat]'}
control coughing	[]	control coughing	Same	{'Same- Token Exists in English Vocabulary [control]', 'Same- Token Exists in English Vocabulary [coughing]'}
penis infection	[]	penis infection	Same	{'Same- Token Exists in English Vocabulary [penis]', 'Same- Token Exists in English Vocabulary [infection]'}
discomfort from removing adnoids and tonsils	["[('adenoids', 5.674432668195251e-06)]"]	discomfort from removing adenoids and tonsils	Changed	{'Same- Token Exists in English Vocabulary [tonsils]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [removing]', 'Same- Token Exists in English Vocabulary [discomfort]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [adnoids ==> adenoids]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [from]'}
allegy symptoms	["[('allergy', 9.160155592943762e-05)]"]	allergy symptoms	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [allegy ==> allergy]', 'Same- Token Exists in English Vocabulary [symptoms]'}
fluid in lungs	[]	fluid in lungs	Same	{'Same- Token Exists in English Vocabulary [in]', 'Same- Token Exists in English Vocabulary [lungs]', 'Same- Token Exists in English Vocabulary [fluid]'}
relief of wheezing	[]	relief of wheezing	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [wheezing]', 'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [relief]'}
nausea during labour	[]	nausea during labour	Same	{'Same- Token Exists in English Vocabulary [nausea]', 'Same- Token Exists in English Vocabulary [labour]', 'Same- Token Exists in English Vocabulary [during]'}
blader infection	["[('bladder', 0.0001576681648519966), ('blade', 4.053166191568036e-06), ('blades', 8.106332383136073e-07)]"]	bladder infection	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [blader ==> bladder]', 'Same- Token Exists in English Vocabulary [infection]'}
slight breathing difficulty	[]	slight breathing difficulty	Same	{'Same- Token Exists in English Vocabulary [slight]', 'Same- Token Exists in English Vocabulary [breathing]', 'Same- Token Exists in English Vocabulary [difficulty]'}
sore ankle	[]	sore ankle	Same	{'Same- Token Exists in English Vocabulary [sore]', 'Same- Token Exists in English Vocabulary [ankle]'}
wheeze with colds	[]	wheeze with colds	Same	{'Same- Token Exists in English Vocabulary [colds]', 'Same- Token Exists in English Vocabulary [wheeze]', 'Same- Token Exists in English Vocabulary [with]'}
postpartum pain	[]	postpartum pain	Same	{'Same- Token Exists in English Vocabulary [pain]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [postpartum]'}
thrush diaper rash	[]	thrush diaper rash	Same	{'Same- Token Exists in English Vocabulary [thrush]', 'Same- Token Exists in English Vocabulary [rash]', 'Same- Token Exists in English Vocabulary [diaper]'}
vitamin d study	[]	vitamin d study	Same	{'Same- Token Exists in English Vocabulary [vitamin]', 'Same- Token Exists in English Vocabulary [d]', 'Same- Token Exists in English Vocabulary [study]'}
infant's asthma	[]	infant s asthma	Same	{'Same- Token Exists in English Vocabulary [infant]', 'Same- Token Exists in English Vocabulary [asthma]', 'Same- Token Exists in English Vocabulary [s]'}
infection on finger	[]	infection on finger	Same	{'Same- Token Exists in English Vocabulary [finger]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [on]'}
fluid in the ear	[]	fluid in the ear	Same	{'Same- Token Exists in English Vocabulary [the]', 'Same- Token Exists in English Vocabulary [in]', 'Same- Token Exists in English Vocabulary [ear]', 'Same- Token Exists in English Vocabulary [fluid]'}
discomfort from foot sprain	[]	discomfort from foot sprain	Same	{'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [sprain]', 'Same- Token Exists in English Vocabulary [foot]'}
cold inducted asthma	["[('induced', 0.00010781422069570976)]"]	cold induced asthma	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [inducted ==> induced]', 'Same- Token Exists in English Vocabulary [cold]', 'Same- Token Exists in English Vocabulary [asthma]'}
given in emergency for chest congestion	[]	given in emergency for chest congestion	Same	{'Same- Token Exists in English Vocabulary [given]', 'Same- Token Exists in English Vocabulary [in]', 'Same- Token Exists in English Vocabulary [chest]', 'Same- Token Exists in English Vocabulary [for]', 'Same- Token Exists in English Vocabulary [emergency]', 'Same- Token Exists in English Vocabulary [congestion]'}
nerve and back pain	[]	nerve and back pain	Same	{'Same- Token Exists in English Vocabulary [pain]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [back]', 'Same- Token Exists in English Vocabulary [nerve]'}
exercised indused asthma	["[('exercise', 7.701015763979268e-06), ('exercises', 1.6212664766272145e-06), ('induced', 0.00010781422069570976), ('infused', 4.0531661915680364e-07)]"]	exercise induced asthma	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [indused ==> induced]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [exercised ==> exercise]', 'Same- Token Exists in English Vocabulary [asthma]'}
persistent cough	[]	persistent cough	Same	{'Same- Token Exists in English Vocabulary [cough]', 'Same- Token Exists in English Vocabulary [persistent]'}
discomfort in ear on airplane	[]	discomfort in ear on airplane	Same	{'Same- Token Exists in English Vocabulary [in]', 'Same- Token Exists in English Vocabulary [ear]', 'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [airplane]', 'Same- Token Exists in English Vocabulary [on]'}
physician queried conjunctivitis	[]	physician queried conjunctivitis	Same	{'Same- Token Exists in English Vocabulary [conjunctivitis]', 'Same- Token Exists in English Vocabulary [queried]', 'Same- Token Exists in English Vocabulary [physician]'}
superficial thrombo blood clot	[]	superficial thrombo blood clot	Same	{'Same- Token Exists in English Vocabulary [clot]', 'Same- Token Exists in English Vocabulary [blood]', 'Same- Token Exists in English Vocabulary [superficial]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [thrombo]'}
dry itchy skin and scalp	[]	dry itchy skin and scalp	Same	{'Same- Token Exists in English Vocabulary [skin]', 'Same- Token Exists in English Vocabulary [itchy]', 'Same- Token Exists in English Vocabulary [dry]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [scalp]'}
wheezing with upper respitory infection	["[('respitatory', 0.9), ('respiratory', 0.9), ('respiratory]', 0.9), ('respiratory/', 0.9)]"]	wheezing with upper respiratory infection	Changed	{'Same- Token Exists in English Vocabulary [with]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [upper]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [wheezing]', 'Corrected - Using MultiEdit Probable Candidates [respitory ==> respitatory]', 'Refined/Validated Correction - Context-aware post-processing  [wheezing with upper respitatory infection ==> wheezing with upper respiratory infection]'}
fever unknown etiology	[]	fever unknown etiology	Same	{'Same- Token Exists in English Vocabulary [unknown]', 'Same- Token Exists in English Vocabulary [fever]', 'Same- Token Exists in English Vocabulary [etiology]'}
post colonoscopy	[]	post colonoscopy	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [colonoscopy]', 'Same- Token Exists in English Vocabulary [post]'}
intestinal flora	[]	intestinal flora	Same	{'Same- Token Exists in English Vocabulary [flora]', 'Same- Token Exists in English Vocabulary [intestinal]'}
wisdom tooth removed	[]	wisdom tooth removed	Same	{'Same- Token Exists in English Vocabulary [removed]', 'Same- Token Exists in English Vocabulary [wisdom]', 'Same- Token Exists in English Vocabulary [tooth]'}
mineral supplement	[]	mineral supplement	Same	{'Same- Token Exists in English Vocabulary [supplement]', 'Same- Token Exists in English Vocabulary [mineral]'}
removal of tonsils and adenoids	[]	removal of tonsils and adenoids	Same	{'Same- Token Exists in English Vocabulary [removal]', 'Same- Token Exists in English Vocabulary [adenoids]', 'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [tonsils]', 'Same- Token Exists in English Vocabulary [and]'}
group b streptococcus	[]	group b streptococcus	Same	{'Same- Token Exists in English Vocabulary [streptococcus]', 'Same- Token Exists in English Vocabulary [group]', 'Same- Token Exists in English Vocabulary [b]'}
burns on soles of her feet	[]	burns on soles of her feet	Same	{'Same- Token Exists in English Vocabulary [her]', 'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [feet]', 'Same- Token Exists in English Vocabulary [burns]', 'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [soles]'}
persistent cold	[]	persistent cold	Same	{'Same- Token Exists in English Vocabulary [persistent]', 'Same- Token Exists in English Vocabulary [cold]'}
eczema behind left ear	[]	eczema behind left ear	Same	{'Same- Token Exists in English Vocabulary [left]', 'Same- Token Exists in English Vocabulary [eczema]', 'Same- Token Exists in English Vocabulary [ear]', 'Same- Token Exists in English Vocabulary [behind]'}
risk of miscarriage	[]	risk of miscarriage	Same	{'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [miscarriage]', 'Same- Token Exists in English Vocabulary [risk]'}
lichen sclerosus	[]	lichen sclerosus	Same	{'Same- Token Exists in English Vocabulary [lichen]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [sclerosus]'}
help blood flow through artory	["[('artery', 0.0006318886092654568)]"]	help blood flow through artery	Changed	{'Same- Token Exists in English Vocabulary [flow]', 'Same- Token Exists in English Vocabulary [help]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [artory ==> artery]', 'Same- Token Exists in English Vocabulary [through]', 'Same- Token Exists in English Vocabulary [blood]'}
possible bacterial infection	[]	possible bacterial infection	Same	{'Same- Token Exists in English Vocabulary [possible]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [bacterial]'}
biopsy of adrenal	[]	biopsy of adrenal	Same	{'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [adrenal]', 'Same- Token Exists in English Vocabulary [biopsy]'}
pain control post surgery	[]	pain control post surgery	Same	{'Same- Token Exists in English Vocabulary [pain]', 'Same- Token Exists in English Vocabulary [control]', 'Same- Token Exists in English Vocabulary [surgery]', 'Same- Token Exists in English Vocabulary [post]'}
eye infection due to blocked tear duct	[]	eye infection due to blocked tear duct	Same	{'Same- Token Exists in English Vocabulary [due]', 'Same- Token Exists in English Vocabulary [duct]', 'Same- Token Exists in English Vocabulary [to]', 'Same- Token Exists in English Vocabulary [eye]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [blocked]', 'Same- Token Exists in English Vocabulary [tear]'}
infection on hand	[]	infection on hand	Same	{'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [hand]'}
prevent chest infection	[]	prevent chest infection	Same	{'Same- Token Exists in English Vocabulary [chest]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [prevent]'}
red swollen eyes	[]	red swollen eyes	Same	{'Same- Token Exists in English Vocabulary [swollen]', 'Same- Token Exists in English Vocabulary [red]', 'Same- Token Exists in English Vocabulary [eyes]'}
discomfort from chest infection	[]	discomfort from chest infection	Same	{'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [chest]', 'Same- Token Exists in English Vocabulary [infection]'}
chemotherapy maintenance	[]	chemotherapy maintenance	Same	{'Same- Token Exists in English Vocabulary [chemotherapy]', 'Same- Token Exists in English Vocabulary [maintenance]'}
asthma symptoms	[]	asthma symptoms	Same	{'Same- Token Exists in English Vocabulary [symptoms]', 'Same- Token Exists in English Vocabulary [asthma]'}
infected lymph node	[]	infected lymph node	Same	{'Same- Token Exists in English Vocabulary [infected]', 'Same- Token Exists in English Vocabulary [lymph]', 'Same- Token Exists in English Vocabulary [node]'}
bacterial chest infection	[]	bacterial chest infection	Same	{'Same- Token Exists in English Vocabulary [chest]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [bacterial]'}
coughing and phlegm	[]	coughing and phlegm	Same	{'Same- Token Exists in English Vocabulary [phlegm]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [coughing]'}
possible oral thrush	[]	possible oral thrush	Same	{'Same- Token Exists in English Vocabulary [thrush]', 'Same- Token Exists in English Vocabulary [possible]', 'Same- Token Exists in English Vocabulary [oral]'}
extra pneumococcal vaccination	[]	extra pneumococcal vaccination	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [pneumococcal]', 'Same- Token Exists in English Vocabulary [extra]', 'Same- Token Exists in English Vocabulary [vaccination]'}
comfort stomach from prednisone	[]	comfort stomach from prednisone	Same	{'Same- Token Exists in English Vocabulary [stomach]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [prednisone]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [comfort]'}
allergy symtoms	["[('symptoms', 6.64719255417158e-05)]"]	allergy symptoms	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [symtoms ==> symptoms]', 'Same- Token Exists in English Vocabulary [allergy]'}
flu shot	[]	flu shot	Same	{'Same- Token Exists in English Vocabulary [shot]', 'Same- Token Exists in English Vocabulary [flu]'}
post cholecystectomy pain	[]	post cholecystectomy pain	Same	{'Same- Token Exists in English Vocabulary [pain]', 'Same- Token Exists in English Vocabulary [post]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [cholecystectomy]'}
mild cough	[]	mild cough	Same	{'Same- Token Exists in English Vocabulary [cough]', 'Same- Token Exists in English Vocabulary [mild]'}
rash on breast	[]	rash on breast	Same	{'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [breast]', 'Same- Token Exists in English Vocabulary [rash]'}
prevent miscarriages	[]	prevent miscarriages	Same	{'Same- Token Exists in English Vocabulary [miscarriages]', 'Same- Token Exists in English Vocabulary [prevent]'}
possible stridor	[]	possible stridor	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [stridor]', 'Same- Token Exists in English Vocabulary [possible]'}
inflammation in knee	[]	inflammation in knee	Same	{'Same- Token Exists in English Vocabulary [knee]', 'Same- Token Exists in English Vocabulary [inflammation]', 'Same- Token Exists in English Vocabulary [in]'}
back sprain	[]	back sprain	Same	{'Same- Token Exists in English Vocabulary [sprain]', 'Same- Token Exists in English Vocabulary [back]'}
discomfort from teething,fever	[]	discomfort from teething fever	Same	{'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [fever]', 'Same- Token Exists in English Vocabulary [teething]'}
travelors constipation	["[('travelers', 8.7921363132814e-06)]"]	travelers constipation	Changed	{'Same- Token Exists in English Vocabulary [constipation]', 'Corrected - Using Single-Edit Probable Candidates in English Corpus [travelors ==> travelers]'}
possible cold infection	[]	possible cold infection	Same	{'Same- Token Exists in English Vocabulary [possible]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [cold]'}
diaper rash prevention	[]	diaper rash prevention	Same	{'Same- Token Exists in English Vocabulary [prevention]', 'Same- Token Exists in English Vocabulary [rash]', 'Same- Token Exists in English Vocabulary [diaper]'}
yeast infection on breasts	[]	yeast infection on breasts	Same	{'Same- Token Exists in English Vocabulary [breasts]', 'Same- Token Exists in English Vocabulary [yeast]', 'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [infection]'}
reduce risk of preeclampsia	[]	reduce risk of preeclampsia	Same	{'Same- Token Exists in English Vocabulary [reduce]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [preeclampsia]', 'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [risk]'}
blocked ducts	[]	blocked ducts	Same	{'Same- Token Exists in English Vocabulary [ducts]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [blocked]'}
style in eye	[]	style in eye	Same	{'Same- Token Exists in English Vocabulary [eye]', 'Same- Token Exists in English Vocabulary [in]', 'Same- Token Exists in English Vocabulary [style]'}
heart burn	[]	heart burn	Same	{'Same- Token Exists in English Vocabulary [heart]', 'Same- Token Exists in English Vocabulary [burn]'}
infected salivary glands	[]	infected salivary glands	Same	{'Same- Token Exists in English Vocabulary [salivary]', 'Same- Token Exists in English Vocabulary [infected]', 'Same- Token Exists in English Vocabulary [glands]'}
occasional diaper rash	[]	occasional diaper rash	Same	{'Same- Token Exists in English Vocabulary [rash]', 'Same- Token Exists in English Vocabulary [diaper]', 'Same- Token Exists in English Vocabulary [occasional]'}
yeast infection in bowels	[]	yeast infection in bowels	Same	{'Same- Token Exists in English Vocabulary [bowels]', 'Same- Token Exists in English Vocabulary [yeast]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [in]'}
pain with ankylosing spondylitis	[]	pain with ankylosing spondylitis	Same	{'Same- Token Exists in English Vocabulary [pain]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [spondylitis]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [ankylosing]', 'Same- Token Exists in English Vocabulary [with]'}
peritonsillar abscess	[]	peritonsillar abscess	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [peritonsillar]', 'Same- Token Exists in English Vocabulary [abscess]'}
ear wax build-up	[]	ear wax build-up	Same	{'Same- Token Exists in English Vocabulary [build-up]', 'Same- Token Exists in English Vocabulary [ear]', 'Same- Token Exists in English Vocabulary [wax]'}
yeast infection on toe	[]	yeast infection on toe	Same	{'Same- Token Exists in English Vocabulary [toe]', 'Same- Token Exists in English Vocabulary [yeast]', 'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [infection]'}
hives from bug bites	[]	hives from bug bites	Same	{'Same- Token Exists in English Vocabulary [bites]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [bug]', 'Same- Token Exists in English Vocabulary [hives]'}
anti-depression	[]	anti-depression	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [anti-depression]'}
eye surgery preparation	[]	eye surgery preparation	Same	{'Same- Token Exists in English Vocabulary [surgery]', 'Same- Token Exists in English Vocabulary [preparation]', 'Same- Token Exists in English Vocabulary [eye]'}
unhealed episiotomy	[]	unhealed episiotomy	Same	{'Same- Token Exists in English Vocabulary [unhealed]', 'Same- Token Exists in English Vocabulary [episiotomy]'}
low back	[]	low back	Same	{'Same- Token Exists in English Vocabulary [back]', 'Same- Token Exists in English Vocabulary [low]'}
root canal	[]	root canal	Same	{'Same- Token Exists in English Vocabulary [canal]', 'Same- Token Exists in English Vocabulary [root]'}
virus symptoms	[]	virus symptoms	Same	{'Same- Token Exists in English Vocabulary [symptoms]', 'Same- Token Exists in English Vocabulary [virus]'}
clogged milk duct	[]	clogged milk duct	Same	{'Same- Token Exists in English Vocabulary [duct]', 'Same- Token Exists in English Vocabulary [clogged]', 'Same- Token Exists in English Vocabulary [milk]'}
red rash	[]	red rash	Same	{'Same- Token Exists in English Vocabulary [rash]', 'Same- Token Exists in English Vocabulary [red]'}
infected nail	[]	infected nail	Same	{'Same- Token Exists in English Vocabulary [nail]', 'Same- Token Exists in English Vocabulary [infected]'}
vaginal infection due to episiotomy	[]	vaginal infection due to episiotomy	Same	{'Same- Token Exists in English Vocabulary [due]', 'Same- Token Exists in English Vocabulary [vaginal]', 'Same- Token Exists in English Vocabulary [to]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [episiotomy]'}
eczema flare ups	[]	eczema flare ups	Same	{'Same- Token Exists in English Vocabulary [flare]', 'Same- Token Exists in English Vocabulary [eczema]', 'Same- Token Exists in English Vocabulary [ups]'}
