end points included
endovascular aortic repair
endovascular coil embolization
epidemic diarrhoea virus
fewer side effects
first covid-19 wave
four main themes
gene expression changes
glasgow outcome scale
global climate change
global health care
global index medicus
health care practitioners
healthcare systems across
healthcare systems globally
high-sensitivity cardiac troponin
highest mortality rate
highly pathogenic coronavirus
hip fracture surgery
huge economic losses
included studies reported
integral membrane proteins
intracranial aneurysms treated
item response theory
laparoscopy-assisted total gastrectomy
later time points
least one symptom
left upper lobe
limited medical resources
longer hospital stays
major global public
may 15th 2020
may provide additional
median tumor size
medical record system
medline embase central
middle income countries
millennium development goals
minimum alveolar concentration
molecular docking approach
mortality among covid-19
national health care
needed intensive care
negative nucleic acid
new corona virus
novel therapeutic target
obstructive sleep apnoea
older adults may
overall case fatality
patient tested positive
pediatric patients undergoing
peripherally inserted central
phase iii trial
placebo-controlled clinical trial
play crucial roles
poisson regression model
polycystic ovary syndrome
population mental health
postoperative cognitive dysfunction
prevent sars-cov-2 infection
primary care patients
primary efficacy outcome
prolonged prothrombin time
prospective longitudinal study
protective equipment including
provide useful insights
public health decision
public healthcare system
random sampling method
random sampling technique
randomized placebo-controlled trial
rapid antigen detection
received emergency use
recent covid-19 outbreak
recent findings recent
regression model showed
reproductive health services
residential aged care
response surface methodology
results forty patients
review article summarizes
review summarizes recent
robot-assisted radical cystectomy
sars-cov spike protein
sars-cov-2 pcr test
screening data extraction
secondary bacterial pneumonia
severe covid-19 symptoms
severe public health
shed new light
signal transduction pathways
significant clinical improvement
significant positive correlations
solitaire stent retriever
species including humans
spinal cord injuries
steep learning curve
stress urinary incontinence
syncytial virus influenza
targeted temperature management
tick-borne encephalitis virus
tidal volume ventilation
total operation time
using autodock vina
using natural language
using poisson regression
using real-time pcr
using scanning electron
vaccine clinical trials
vigorous physical activity
viral infection caused
viral transport medium
wiley periodicals llc
within seven days
wuhan union hospital
yangtze river delta
youth mental health
zika virus infection
2016 wiley periodicals
2019 coronavirus pandemic
6-minute walk test
9-item patient health
abdominal wall hernias
abo blood groups
ace2 gene expression
ace2 mrna expression
active site residues
adaptive immune cells
additional risk factors
adult icu patients
adult patients diagnosed
advanced breast cancer
african green monkeys
age gender body
akaike information criterion
all-cause in-hospital mortality
also significantly associated
apparent diffusion coefficient
authors independently assessed
average body mass
california san francisco
cardiac arrest patients
cardiovascular disease risk
cell culture system
cell types including
chinese medical association
cinahl cochrane library
commission implementing regulation
common terminology criteria
commons attribution non-commercial
connective tissue disease
coronavirus called sars-cov-2
count lymphocyte count
covid-19 may also
covid-19 pandemic created
covid-19 pandemic since
covid-19 pandemic social
covid-19 patients presenting
covid-19 related knowledge
covid-19 related mortality
covid-19 remains unclear
cruciate ligament reconstruction
daily growth rate
deceased covid-19 patients
deep learning algorithms
demographic data clinical
demographics clinical characteristics
design prospective cohort
diabetes cardiovascular disease
disease activity index
donor liver transplantation
double-blind randomized controlled
eastern respiratory syndrome
edinburgh postnatal depression
emerging viral diseases
emerging viral infections
emotion regulation strategies
endothelial nitric oxide
ensure patient safety
enveloped rna viruses
environmental risk factors
excerpta medica database
external validation cohort
favorable safety profile
fecal microbiota transplantation
females mean age
first 100 days
first vaccine dose
foreign direct investment
found significant differences
four major themes
geographic information systems
geriatric depression scale
health risk factors
help identify patients
high infection rates
high mortality risk
host cell proteases
however recent studies
human serum samples
improve patient safety
increased alcohol consumption
increased mortality rate
infectious disease dynamics
infectious diseases like
inferior mesenteric artery
intensive care management
intensive care support
interquartile range iqr
intrauterine growth restriction
lactate dehydrogenase level
lateral flow immunoassays
least one dose
long term care
low platelet count
march 1st 2020
mass spectrometry analysis
may 2020 using
may help clinicians
may shed light
mental health implications
mental health resources
metagenomic next-generation sequencing
middle school students
million people globally
mobile phone data
mouse hepatitis coronavirus
multilocus sequence typing
murine encephalomyelitis virus
nested case-control study
new york times
non-intensive care unit
observational prospective study
optimal patient care
pcr-confirmed sars-cov-2 infection
per 1000 patients
per million people
personal protective equipments
plasminogen activator inhibitor-1
post symptom onset
potential side effects
potential therapeutic option
powered air-purifying respirator
predict disease severity
preserved ejection fraction
primary study outcome
progressive multifocal leukoencephalopathy
promising therapeutic target
proper hand hygiene
public health prevention
quantitative trait loci
rapid scoping review
received convalescent plasma
relative synonymous codon
respiratory tract viral
right middle lobe
right ventricular dysfunction
rna-dependent rna polymerases
secondary data analysis
selection criteria randomised
severe depressive symptoms
severe economic losses
short-term surgical outcomes
significantly higher number
significantly higher scores
significantly reduced compared
single-stranded positive-sense rna
social media accounts
specific surface area
spinal cord ischemia
stroke volume variation
structural heart disease
tertiary university hospital
test positivity rate
three electronic databases
total blood loss
transcranial direct current
two patients experienced
two studies reported
type iii interferons
unilateral inguinal hernia
use personal protective
using binary logistic
varicella zoster virus
viral genome sequences
virus influenza virus
west african countries
within one year
without respiratory symptoms
18-21 2020 introduction
5-year survival rates
academic search complete
acute necrotizing encephalopathy
acute postoperative pain
acute respiratory diseases
african american patients
age sex comorbidities
although many studies
among family members
among healthcare providers
among persons aged
analysis also showed
angiotensin-converting enzyme inhibitor
anti-sars-cov-2 igg antibodies
aotearoa new zealand
appropriate public health
attracted much attention
baseline patient characteristics
best practice guidelines
blood test results
broad-spectrum antiviral drugs
cambridge university press
canine adenovirus type
care unit admissions
cell culture systems
characteristics including age
chronic pain conditions
chronic renal disease
comorbidities including hypertension
complex intracranial aneurysms
conclusions among patients
conducted using pubmed
contact tracing data
contagious disease caused
coronavirus called severe
coronavirus disease 2019-related
covid-19 case fatality
covid-19 coronavirus pandemic
covid-19 infection risk
covid-19 pandemic brought
covid-19 pandemic especially
covid-19 pandemic health
covid-19 pandemic impacted
covid-19 pneumonia requiring
cross-sectional study based
crude case fatality
current guidelines recommend
currently undergoing clinical
databases pubmed embase
decreased physical activity
design case series
design retrospective study
disease control measures
distress syndrome due
effective treatment options
eukaryotic initiation factor
everyday clinical practice
fecal samples collected
findings provide insights
five patients underwent
focus group discussion
front-line healthcare workers
functional enrichment analysis
functional residual capacity
gold standard method
growing public health
harris hip score
health care resource
health emergency preparedness
hematopoietic cell transplant
hepatitis virus type
heterogeneity across studies
high risk groups
high throughput screening
holds great promise
horizontal gene transfer
hospital infection control
human infectious disease
in-hospital mortality among
included age sex
including c-reactive protein
increased in-hospital mortality
increased mental health
infectious disease epidemiology
influenza virus type
intercellular adhesion molecule
kaplan-meier survival curves
left ventricular systolic
localized prostate cancer
long noncoding rnas
long-term mental health
lung ultrasound score
lymph node yield
lymph nodes harvested
major structural proteins
mast cell activation
matched case-control study
mean aneurysm size
mean surgical time
mean survival time
medical subject heading
methods clinical data
multiple time points
multivariable regression models
multivariate regression analyses
national heart lung
neck cancer patients
needed mechanical ventilation
neonatal calf diarrhea
new infectious diseases
non-critically ill patients
obtaining informed consent
online learning environment
online learning environments
oral squamous cell
patient reported outcomes
patients mean age
patients required conversion
patients undergoing coronary
performed significantly better
positive detection rate
positive mental health
postnatal depression scale
pre-existing medical conditions
primary lung cancer
public health activities
public health approaches
public health security
qualitative data analysis
rapid antigen testing
real-time reverse-transcriptase polymerase
recent covid-19 infection
receptor tyrosine kinase
registered clinical trials
respiratory diseases including
results provide insights
retinal nerve fiber
routine blood test
routine blood tests
safe patient care
sars-cov-2 genome sequences
severe clinical manifestations
severe viral pneumonia
showed high levels
showed promising results
significant between-group differences
significant positive association
single cell rna
single center study
skull base surgery
standard operating procedure
statistically significantly different
stressful life events
strong binding affinity
sudden sensorineural hearing
survey response rate
susceptible exposed infectious
suspected covid-19 pneumonia
system usability scale
targeted drug delivery
tertiary academic medical
tertiary care academic
tongji medical college
treat coronavirus disease
two patients required
two weeks later
ucla loneliness scale
undergoing laparoscopic cholecystectomy
underwent minimally invasive
urban academic medical
using conventional laparoscopic
using monoclonal antibodies
using quantitative real-time
vaginal cuff dehiscence
virus strain jhm
within 4.5 hours
abdominal aortic aneurysms
abdominal wall defect
absolute risk reduction
acute chest syndrome
acute viral respiratory
aggressive medical management
all-atom molecular dynamics
also significantly increased
amino acid change
amino acid identities
among vulnerable populations
arterial carbon dioxide
attention deficit hyperactivity
australian new zealand
axillary lymph node
background minimally invasive
background previous studies
cell-mediated immune response
central medline embase
clinical presentation laboratory
collected clinical data
complete blood counts
computer-aided drug design
connor-davidson resilience scale
cooperative oncology group
core outcome set
coronavirus named sars-cov-2
coronaviruses including sars-cov-2
count neutrophil count
covid-19 pandemic people
criminal justice system
critical appraisal tools
current clinical trials
current health crisis
decision curve analysis
declared coronavirus disease
detect severe acute
diagnostic odds ratio
disease surveillance system
dry cough fatigue
elderly covid-19 patients
embase psycinfo cinahl
end stage renal
endoscopic sinus surgery
epithelial ovarian cancer
excess body weight
extreme weather events
first epidemic wave
first step toward
four times higher
general adult population
general anxiety disorder
giant cell arteritis
global health burden
health interview survey
health organization announced
health organization international
health professionals working
heterogeneity among studies
high body mass
high risk group
high school education
higher d-dimer levels
highly contagious nature
host inflammatory response
host protein synthesis
human angiotensin converting
human coronavirus infections
immune-related adverse events
including coronavirus disease
including health care
including medline embase
increased mortality rates
infectious disease prevention
integrated traditional chinese
international monetary fund
laparoscopic liver surgery
large data sets
large sample size
last three decades
left main coronary
local content policies
logistic regression modeling
long incubation period
long non-coding rna
longer operation time
lower esophageal sphincter
lymph node harvest
mammalian cell lines
march 2020 covid-19
mechanisms remain unclear
med public health
medical college hospital
medline pubmed embase
medline via pubmed
mental health literacy
mortality rates due
multicentre cohort study
multiplex real-time pcr
nasopharyngeal swab test
national inpatient sample
neural network models
new hiv infections
new host species
newly emerged coronavirus
noninvasive mechanical ventilation
novel covid-19 pandemic
nursing home staff
obese patients undergoing
observational case series
observational cohort studies
one patient showed
one sentence summary
online self-administered questionnaire
online social networks
open source software
organ prolapse quantification
oxygen saturation levels
oxygen saturation values
pandemic influenza virus
patients requiring hospitalization
patients undergoing emergency
patients undergoing treatment
pediatric age group
polycystic kidney disease
positive pcr results
potential therapeutic strategy
potentially fatal disease
powered air-purifying respirators
predicting in-hospital mortality
present study demonstrated
present study describes
previously published data
primary composite endpoint
prospective clinical trial
provides important information
provides valuable information
providing health care
public health actions
public health community
public health practices
pubmed medline embase
quality assessment scale
quality improvement initiatives
reactive air surfaces
received antiviral therapy
recent reports suggest
recently published data
relevant studies published
requiring ventilatory support
respiratory infection caused
results six patients
retrospective study conducted
risk factors clinical
robot-assisted partial nephrectomy
sars-cov-2 infected individuals
seafood wholesale market
second vaccine dose
serious side effects
serum calcium levels
severe acute kidney
severe clinical outcomes
severe community-acquired pneumonia
severely injured patients
showed similar results
significant adverse effects
simian immunodeficiency virus
single-center retrospective observational
small animal model
social isolation due
statistical analysis included
statistically significantly lower
strong negative correlation
structural equation models
study provides insight
supply chain disruptions
surgical procedures performed
survey data collected
three major themes
transient ischemic attacks
two different approaches
two independent researchers
two treatment groups
univariate analysis revealed
use social media
used social media
using search terms
ventral hernia repairs
ventricular outflow tract
viral envelope proteins
viral respiratory pathogens
within three months
without cardiac injury
100 000 person-years
200 000 deaths
2020 elsevier ltd
abnormal chest x-ray
address mental health
adult patients presenting
allergic contact dermatitis
although previous studies
amino acid mutations
amino acid residue
application programming interface
appropriate antimicrobial therapy
april 30th 2020
assessed study quality
average daily gain
beach chair position
behavioral risk factors
bilateral inguinal hernia
blood loss postoperative
build back better
cardiac resynchronization therapy
care unit length
case report highlights
cell entry receptor
cell rna sequencing
cervical internal carotid
cervical lymph nodes
chest tube drainage
chest tube placement
chest x-ray findings
clinical characteristics associated
clinical severity score
colorectal cancer screening
computed tomography perfusion
confocal laser scanning
consecutive patients presenting
contin educ nurs
control group consisted
control group included
controlled trial comparing
conventional multiport laparoscopic
coronavirus 2019 pandemic
covid-19 mitigation measures
covid-19 pandemic data
covid-19 pandemic presented
covid-19 patients undergoing
covid-19 test result
critical illness polyneuropathy
cross-sectional survey design
cumulative incidence rate
current systematic review
data envelopment analysis
deep learning approach
deep learning method
deficit hyperactivity disorder
dengue hemorrhagic fever
design setting participants
different cell lines
difficult airway management
diffuse alveolar hemorrhage
direct fluorescent antibody
direct viral infection
disaster med public
discharged covid-19 patients
disease coronavirus disease
diseases like covid-19
draining lymph nodes
drug development process
early breast cancer
emission tomography/computed tomography
endotracheal tube cuff
excessive inflammatory response
exclusion criteria included
extensive literature search
external carotid artery
extracted data using
feline leukaemia virus
fever cough shortness
following search terms
four groups according
france germany italy
general health status
generative adversarial networks
health care including
health policy makers
health related quality
health system strengthening
high recurrence rate
high-density lipoprotein cholesterol
highly pathogenic h5n1
host cell receptors
household food insecurity
human coronavirus sars-cov-2
humanized monoclonal antibody
hyperbaric oxygen therapy
identify independent predictors
identify relevant articles
immune cell subsets
immune responses induced
inactivated influenza vaccine
individual participant data
intracranial atherosclerotic stenosis
intraductal papillary mucinous
karadeniz technical university
knotless barbed suture
laparoscopic radical nephrectomy
laparoscopic transabdominal preperitoneal
large health system
large tertiary care
lesbian gay bisexual
life cycle assessment
liquid embolic agents
long-term oncologic outcomes
longitudinal observational study
low cardiac output
lower lymphocyte counts
made publicly available
main clinical symptoms
may also help
may also reduce
may provide important
may provide insight
may provide valuable
mechanical ventilation time
medical therapy alone
medline ovid embase
men mean age
methods ten patients
mild moderate severe
mount sinai hospital
mouse embryonic fibroblasts
much remains unknown
multiple cell types
multiple regression models
n-terminal pro-b-type natriuretic
national health authorities
need intensive care
new treatment strategies
new york university
newcastle-ottawa quality assessment
newly emerging infectious
nicotinamide adenine dinucleotide
normal renal function
novel coronavirus responsible
nucleic acid positive
older adult population
palliative care teams
pandemics like covid-19
partial differential equations
patients required hospitalization
patients undergoing endovascular
peak systolic velocity
pearson correlation analysis
per qaly gained
pluripotent stem cell
pneumococcal conjugate vaccine
polymerase chain reactions
poor air quality
positive pregnant women
possible adverse effects
posttraumatic stress symptoms
present study reports
prevent covid-19 infection
primary care visits
public health control
published randomized controlled
quantitative structure-activity relationship
randomised clinical trial
rapidly evolving situation
rapidly spread globally
recent years due
recently published studies
receptor binding site
respiratória aguda grave
results twenty patients
ribosome entry site
risk factors included
robert koch institute
rrna gene sequencing
sars-cov-2 infection confirmed
sars-cov-2 pcr positive
scoping review methodology
seeking medical care
semi-structured telephone interviews
sequence analysis showed
severe covid-19 compared
sexually transmitted infection
short palindromic repeats
sialic acid binding
significant positive effect
significantly increased compared
significantly lower rate
significantly reduced viral
small cell lung
small vessel disease
social distancing may
sources medline embase
specific immune responses
spinal cord stimulation
statistically significant changes
stepwise regression analysis
student learning outcomes
study may help
subgenomic mrna synthesis
substance use treatment
supraglottic airway devices
surgical aortic valve
symptomatic covid-19 infection
thematic analysis approach
three days later
three times higher
time hospital stay
time series models
topics discussed include
total body surface
transcatheter arterial chemoembolization
two investigators independently
u.s. health care
undergraduate nursing students
underwent surgical treatment
using chest x-ray
using google trends
using real-time polymerase
various cell types
venous blood samples
viral spike glycoprotein
virus causing covid-19
virus parainfluenza virus
web-based cross-sectional survey
west china hospital
within one month
100 consecutive patients
acute respiratory syndrome-like
adjusted logistic regression
adverse events following
air pollutant emissions
airway pressure release
alcohol-based hand sanitizers
almost every aspect
although several studies
among close contacts
among nursing students
among young children
antibiotic resistance genes
antigen-related cell adhesion
atherosclerotic cardiovascular disease
background recent studies
best-corrected visual acuity
big data technology
breast cancer surgery
c-reactive protein lactate
canine parvovirus type
carcinoembryonic antigen-related cell
cardiac intensive care
cardiovascular magnetic resonance
cerebrospinal fluid leak
cervical spinal cord
clear cell renal
community-based participatory research
composite poor outcome
comprehensive search strategy
computed tomography pulmonary
convalescent sars patients
could significantly improve
covid-19 associated coagulopathy
covid-19 patients could
covid-19 patients present
covid-19 severe acute
critical care admission
critical care beds
cross-sectional study used
crude mortality rate
current pandemic caused
data collection tools
decompensated heart failure
densely populated areas
detect viral rna
disease control strategies
disease diabetes mellitus
distribution metabolism excretion
dna damage response
eastern cooperative oncology
economic policy uncertainty
effective covid-19 vaccine
electronic data capture
end-stage heart failure
enter host cells
epidemiological clinical laboratory
epidemiology clinical presentation
essential public health
eukaryotic translation initiation
evaluate risk factors
excellent cosmetic results
expected final online
explore risk factors
failure requiring mechanical
febrile respiratory illness
federally qualified health
fever cough fatigue
filmarray respiratory panel
final online publication
four structural proteins
full text articles
gastric outlet obstruction
german clinical trials
haematopoietic stem cell
hand hygiene compliance
health care capacity
health care infrastructure
help public health
hierarchical multiple regression
high fat diet
higher mortality risk
host cell membranes
human induced pluripotent
human respiratory viruses
human serum albumin
immune cell infiltration
immune cell populations
immune response induced
impaired renal function
increasing physical activity
infection may lead
infection rate among
intensive care physicians
ion channel activity
june 30th 2020
laboratory confirmed sars-cov-2
laboratory-confirmed severe acute
laparoscopic total extraperitoneal
large case series
late february 2020
limited life expectancy
liver transplant patients
local recurrence rate
long-term care homes
lower body mass
luciferase reporter assay
lung injury score
major abdominal surgery
may adversely affect
mean birth weight
mean body weight
medline embase pubmed
mesenteric lymph node
methods cross-sectional study
minimal access surgery
national health interview
new cases per
new coronavirus named
new minimally invasive
new therapeutic options
newly diagnosed covid-19
noncontrast computed tomography
objective response rate
one patient presented
online publication date
online survey including
overall success rate
oxford university press
pandemic influenza preparedness
pars plana vitrectomy
patient demographics operative
patients may develop
patients received treatment
patients undergoing bariatric
patients undergoing lsg
patients undergoing robotic
peak airway pressure
peer support specialists
peer-reviewed journal articles
personal protection measures
plaque reduction assay
please see http
poor glycemic control
port laparoscopic surgery
positive end expiratory
positive sars-cov-2 rna
positive-strand rna virus
post hoc analyses
postoperative complications including
potential therapeutic options
potential therapeutic strategies
preliminary results suggest
pressure release ventilation
preterm premature rupture
primary care provider
primary human airway
prolonged intensive care
prospective randomized trials
protein lactate dehydrogenase
provides useful information
public health leaders
public health protection
pubmed cinahl embase
pubmed scopus embase
quality-adjusted life year
raw 264.7 cells
recent data suggest
reduce covid-19 transmission
relative search volume
relatively short period
remains unknown whether
respiratory disease outbreaks
results baseline characteristics
results mean operative
results seven patients
risk assessment tool
risk factor associated
sars-cov-2 test positivity
sars-cov-2 test result
scoping review aims
serum alanine aminotransferase
service delivery model
seven electronic databases
several machine learning
severe allergic reactions
severe clinical symptoms
severe respiratory tract
short time frame
signal transduction pathway
significant negative impact
significantly higher level
significantly lower compared
singapore general hospital
social distancing recommendations
social support scale
southeast asian countries
specific keywords related
sprague dawley rats
statistically significantly associated
study design case
study provides important
summary receiver operating
syndrome corona virus-2
síndrome respiratória aguda
targeted rna recombination
tertiary care referral
tertiary teaching hospital
three case studies
total lung capacity
transient receptor potential
undergoing coronary artery
underwent laparoscopic surgery
underwent single-incision laparoscopic
united states alone
unsupervised machine learning
urgent dental care
using statistical package
vessel sealing device
viable treatment option
viral infection including
viral infections may
weeks gestational age
weight body mass
western blot assay
"the" severe acute
000 000 people
000 people worldwide
2021 karadeniz technical
23rd march 2020
30th june 2020
5-year survival rate
acute brain injury
acute care settings
acute care surgery
acute viral infections
adverse birth outcomes
african green monkey
age marital status
amazon mechanical turk
american medical colleges
among coronavirus disease
among healthcare personnel
anterior circulation aneurysms
antiviral innate immune
appropriate patient selection
assisted reproductive technology
attractive drug target
authors independently selected
available data regarding
available scientific evidence
balloon guide catheter
bluetooth low energy
bone marrow transplant
borna disease virus
bovine spongiform encephalopathy
canine parainfluenza virus
care systems around
case series describes
case study approach
causes covid-19 disease
china south korea
chinese college students
chinese herbal medicines
clinical laboratory radiological
clinical practice research
clinically important difference
clinically suspected covid-19
conclusions endovascular treatment
considered high risk
coronavirus main protease
corrected visual acuity
could help reduce
countries like india
covid-19 case numbers
covid-19 chest x-ray
covid-19 infection due
covid-19 pandemic highlights
covid-19 polymerase chain
covid-19 vaccine among
created new challenges
criteria randomised controlled
current global health
data collection included
data collection methods
database using specific
decision support tools
demographic characteristics clinical
distress syndrome coronavirus
dna damage repair
domestic shorthair cat
dried blood spots
drug-induced liver injury
effective immune response
elevated blood pressure
embase cinahl cochrane
emergency department patients
end expiratory pressure
excessive immune response
extracorporeal carbon dioxide
face unique challenges
fangcang shelter hospitals
fentanyl sublingual spray
first line treatment
future liver remnant
gastrointestinal stromal tumor
generalised anxiety disorder
generalized estimating equation
geometric mean titers
global sars-cov-2 pandemic
gross total resection
harm reduction services
health care policy
health decision making
health risk assessment
high cardiovascular risk
high quality evidence
high-efficiency particulate air
higher complication rates
highly infectious nature
hospital emergency departments
hospitalized coronavirus disease
hours per week
however previous studies
human adenovirus type
human embryonic stem
human influenza virus
human influenza viruses
human pluripotent stem
identify knowledge gaps
ill patients admitted
immune deficiency syndrome
immune response may
impaired lung function
improved air quality
in-person clinic visits
infectious disease covid-19
infectious diseases society
infectious viral particles
influenza virus strains
interleukin-1 receptor antagonist
intracranial internal carotid
inverse probability weighting
ivor lewis esophagectomy
january 1st 2020
larger prospective studies
left internal carotid
like severe acute
liver test abnormalities
logistic regression identified
low viral loads
lung diseases including
main outcome measurements
major capsid protein
major complication rate
major infectious diseases
malignant liver tumors
march 2020 due
masks social distancing
mean blood pressure
mean follow-up duration
mean platelet volume
mean serial interval
mechanically ventilated covid-19
mental health screening
mild covid-19 symptoms
miller fisher syndrome
moderna covid-19 vaccine
multiple choice questions
multiport laparoscopic surgery
multivariate analysis demonstrated
multivariate regression models
new onset atrial
newly diagnosed patients
nicotinic acetylcholine receptor
nominal group technique
non-invasive positive pressure
nucleic acid sequences
observational studies reporting
observational study including
open research dataset
operating room staff
organization international clinical
pacific island countries
pandemic preparedness plans
parastomal hernia repair
patients newly diagnosed
pay special attention
pearson correlation coefficients
percutaneous coronary interventions
pipeline embolization devices
plasma ace2 activity
pooled effect size
positive pcr result
pregnant women hospitalized
present study shows
present three cases
presents unique challenges
preterm infants born
previously published studies
prospective case-control study
protecting healthcare workers
public health approach
quantitative reverse transcription-polymerase
rate respiratory rate
received considerable attention
recent technological advances
recent years many
red cell distribution
reduced left ventricular
reduced viral load
regression analysis results
reporting qualitative research
required renal replacement
requiring invasive ventilation
respiratory pathogen panel
respiratory syncytial viruses
retrospectively collected data
reviewers independently assessed
risk factors may
rna virus replication
sars-cov-2 cell entry
sars-cov-2 infection due
scientific publishing company
secondary hemophagocytic lymphohistiocytosis
serum samples obtained
service delivery models
several european countries
severe combined immunodeficiency
severe respiratory diseases
short-form health survey
shorter operation time
significantly lower risk
silico molecular docking
single nucleotide variants
single-port laparoscopic cholecystectomy
social distancing mandates
social distancing strategies
solitaire flow restoration
spearman correlation coefficient
standard mean difference
statistically significant increases
strict lockdown measures
study selection studies
subcutaneous adipose tissue
subgenomic rna synthesis
symptomatic sars-cov-2 infection
syndrome coronavirus-2 infection
termed coronavirus disease
three different types
three patients developed
three times per
total body weight
total lung volume
traditional public health
transcription factor binding
treating coronavirus disease
two closely related
two different methods
two reviewers screened
usual care alone
vaccine becomes available
venous thromboembolism prophylaxis
vibrating mesh nebulizer
vinci surgical system
viral ribonucleic acid
vitro antiviral activity
whether convalescent plasma
without language restrictions
worldwide since december
x-ray crystal structure
новой коронавирусной инфекции
18-21 2020 purpose
6-min walk test
6-minute walk distance
acute care setting
acute flaccid paralysis
acute inflammatory response
adaptive immune systems
adult intensive care
air quality data
ambulatory blood pressure
american thoracic society
amino acid level
amino acid transporter
among elderly patients
among nursing home
among symptomatic patients
analysis also revealed
analyzed using logistic
anesthesiologists physical status
aortic aneurysm repair
aryl hydrocarbon receptor
assess factors associated
australia new zealand
autologous stem cell
available data suggest
basic reproduction numbers
best corrected visual
bilateral ground glass
binding free energies
blood brain barrier
blood pressure measurement
blood pressure monitoring
box model training
breast cancer treatment
bronchiolitis obliterans syndrome
care teaching hospital
care unit care
cell renal cell
cellular gene expression
cervical lymph node
chemical oxygen demand
chest wall reconstruction
chinese university students
chronic hcv infection
chronic low-grade inflammation
chronic pulmonary diseases
chronic total occlusions
clinical microbiology laboratory
clinical outcomes associated
clinical outcomes following
clostridium difficile infection
cochrane library cinahl
cochrane library pubmed
colorectal cancer surgery
common cold coronaviruses
commonly reported symptoms
communicating artery aneurysms
computed tomography score
convalescent plasma treatment
convenience sampling method
conventional oxygen therapy
corona virus pandemic
covid-19 may cause
covid-19 mitigation strategies
covid-19 outbreak caused
covid-19 pandemic although
covid-19 pandemic provides
covid-19 pandemic worldwide
covid-19 prevention measures
covid-19 severity score
covid-19 suspected patients
critical appraisal checklist
critical discourse analysis
cross-sectional study carried
cross-sectional survey conducted
curve analysis revealed
d-dimer c-reactive protein
data collection tool
data exist regarding
data extraction form
decision making regarding
decision support tool
deep learning architectures
delayed graft function
depression and/or anxiety
des petits ruminants
developed respiratory failure
diabetes mellitus type
different animal species
different clinical settings
different respiratory viruses
digital health interventions
disease chronic obstructive
disease surveillance systems
dried blood spot
drug discovery efforts
dry cough dyspnea
effective therapeutic strategy
effective treatment strategies
electronic literature search
electronic patient records
embase google scholar
embase medline psycinfo
emergency medical care
emerging sars-cov-2 variants
enveloped rna virus
enveloped viruses including
enzyme replacement therapy
evidence-based medicine ratings
fatigue dry cough
following viral infection
frail older adults
full text review
future health crises
general surgery residents
generalized additive model
global healthcare systems
global infectious disease
graft versus host
granted emergency use
health crisis due
health insurance research
health risks associated
health services including
healthcare workers caring
hierarchical cluster analysis
high c-reactive protein
high flow oxygen
high mutation rates
highly pathogenic human
hospital emergency department
hospital stay postoperative
however little information
human airway epithelium
human coronaviruses including
human diseases including
human immune response
human lung cells
human research ethics
identified factors associated
identify eligible studies
ileal pouch-anal anastomosis
in-depth semi-structured interviews
increase physical activity
incremental cost-effectiveness ratios
independent samples t-test
infection among healthcare
infection control practice
infection fatality rates
inflammatory lung diseases
influenza vaccine effectiveness
insurance research database
integrative literature review
intensive care nurses
intracellular cytokine staining
introduction severe acute
irving medical center
isothermal nucleic acid
kidney injury requiring
laparoscopic anterior resection
laparoscopic colorectal resection
left ventricular hypertrophy
local health care
locally advanced disease
log rank test
long noncoding rna
low physical activity
low resource settings
low-dose computed tomography
lumbar interbody fusion
lung tissue samples
main factors affecting
males mean age
many biological processes
many european countries
many factors including
may make little
mechanical ventilation duration
mechanical ventilation within
median nihss score
median progression-free survival
medical history presented
medical student education
medicine ratings please
mental component summary
mental health disorder
mild clinical symptoms
mitogen-activated protein kinases
mitral valve surgery
mixed-effects logistic regression
moderate certainty evidence
morris water maze
multicentre randomised controlled
multisystem organ failure
multivariate binary logistic
narrative review aims
national comprehensive cancer
negative control group
negative pressure isolation
nerve fiber layer
neutrophil gelatinase-associated lipocalin
new daily cases
new human coronavirus
new patient visits
newly confirmed cases
nf-κb signaling pathway
novel minimally invasive
novel therapeutic strategy
nucleic acid binding
online survey using
operator characteristic curve
outcomes including mortality
outpatient clinic visits
p38 mitogen-activated protein
palliative care needs
pandemic h1n1 influenza
pandemic many countries
pandemic may lead
pandemic social distancing
particularly high risk
past five years
patient service locations
patients develop severe
patients ont été
patients showed significant
patients undergoing general
patients underwent lsg
patients underwent surgical
pay close attention
pediatric emergency medicine
peste des petits
physical activity may
physical health problems
played important roles
polycyclic aromatic hydrocarbons
pooled odds ratios
portal vein ligation
poses unique challenges
positive blood cultures
positive covid-19 cases
positive covid-19 patients
positive sars-cov-2 rt-pcr
positive-sense rna virus
possible second wave
postoperative pain score
postural orthostatic tachycardia
potential antiviral activity
potential negative effects
present case report
present review summarizes
present study explored
present study investigates
present study suggest
present unique challenges
president donald trump
preventive health behaviors
primary motor cortex
primary patency rates
proposed method outperforms
prospective clinical study
prospective multicenter randomized
provide empirical evidence
provide health care
public health needs
public health restrictions
publicly available covid-19
pulmonary artery catheter
quantitative reverse transcriptase
ratings please refer
recombinant vaccinia virus
rectal cancer surgery
recurrent inguinal hernia
reduce sars-cov-2 transmission
registration prospero registration
relevance among patients
remained statistically significant
research ethics committees
respiratory syndrome epidemic
respiratory viruses using
resting heart rate
results median age
results three patients
reverse transcription-quantitative polymerase
rough endoplasmic reticulum
sars-cov-2 genetic material
