
discomfort from throat infection	[]	discomfort from throat infection	Same	{'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [throat]', 'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [infection]'}
infection at fingernail	[]	infection at fingernail	Same	{'Same- Token Exists in English Vocabulary [fingernail]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [at]'}
suspected bladder infection	[]	suspected bladder infection	Same	{'Same- Token Exists in English Vocabulary [bladder]', 'Same- Token Exists in English Vocabulary [suspected]', 'Same- Token Exists in English Vocabulary [infection]'}
skin rash due to teething	[]	skin rash due to teething	Same	{'Same- Token Exists in English Vocabulary [teething]', 'Same- Token Exists in English Vocabulary [to]', 'Same- Token Exists in English Vocabulary [rash]', 'Same- Token Exists in English Vocabulary [due]', 'Same- Token Exists in English Vocabulary [skin]'}
thrush baby	[]	thrush baby	Same	{'Same- Token Exists in English Vocabulary [thrush]', 'Same- Token Exists in English Vocabulary [baby]'}
bronachial infection	["[('bronchial', 1.8644564481212966e-05)]"]	bronchial infection	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [bronachial ==> bronchial]', 'Same- Token Exists in English Vocabulary [infection]'}
viral rash	[]	viral rash	Same	{'Same- Token Exists in English Vocabulary [rash]', 'Same- Token Exists in English Vocabulary [viral]'}
circumcision pain	[]	circumcision pain	Same	{'Same- Token Exists in English Vocabulary [circumcision]', 'Same- Token Exists in English Vocabulary [pain]'}
thought was thrush	[]	thought was thrush	Same	{'Same- Token Exists in English Vocabulary [was]', 'Same- Token Exists in English Vocabulary [thrush]', 'Same- Token Exists in English Vocabulary [thought]'}
redness on penis	[]	redness on penis	Same	{'Same- Token Exists in English Vocabulary [redness]', 'Same- Token Exists in English Vocabulary [penis]', 'Same- Token Exists in English Vocabulary [on]'}
clogged tear duct	[]	clogged tear duct	Same	{'Same- Token Exists in English Vocabulary [tear]', 'Same- Token Exists in English Vocabulary [clogged]', 'Same- Token Exists in English Vocabulary [duct]'}
cuts and scrapes	[]	cuts and scrapes	Same	{'Same- Token Exists in English Vocabulary [scrapes]', 'Same- Token Exists in English Vocabulary [cuts]', 'Same- Token Exists in English Vocabulary [and]'}
discharge in eye	[]	discharge in eye	Same	{'Same- Token Exists in English Vocabulary [in]', 'Same- Token Exists in English Vocabulary [eye]', 'Same- Token Exists in English Vocabulary [discharge]'}
candidal diaper rash	[]	candidal diaper rash	Same	{'Same- Token Exists in English Vocabulary [diaper]', 'Same- Token Exists in English Vocabulary [rash]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [candidal]'}
fracture in neck and spine	[]	fracture in neck and spine	Same	{'Same- Token Exists in English Vocabulary [spine]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [in]', 'Same- Token Exists in English Vocabulary [fracture]', 'Same- Token Exists in English Vocabulary [neck]'}
motion sickness on long car trips	[]	motion sickness on long car trips	Same	{'Same- Token Exists in English Vocabulary [car]', 'Same- Token Exists in English Vocabulary [long]', 'Same- Token Exists in English Vocabulary [sickness]', 'Same- Token Exists in English Vocabulary [trips]', 'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [motion]'}
pain from teething	[]	pain from teething	Same	{'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [teething]', 'Same- Token Exists in English Vocabulary [pain]'}
wheeze from virus	[]	wheeze from virus	Same	{'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [wheeze]', 'Same- Token Exists in English Vocabulary [virus]'}
tonsils removed	[]	tonsils removed	Same	{'Same- Token Exists in English Vocabulary [removed]', 'Same- Token Exists in English Vocabulary [tonsils]'}
pain from arthritis	[]	pain from arthritis	Same	{'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [arthritis]', 'Same- Token Exists in English Vocabulary [pain]'}
severe ear	[]	severe ear	Same	{'Same- Token Exists in English Vocabulary [severe]', 'Same- Token Exists in English Vocabulary [ear]'}
earaches	['[]']	ear aches	Changed	{'Corrected- Using Customized Lookup-Table [earaches ==> ear aches]'}
swimmer's ear prophylaxis	[]	swimmer s ear prophylaxis	Same	{'Same- Token Exists in English Vocabulary [prophylaxis]', 'Same- Token Exists in English Vocabulary [ear]', 'Same- Token Exists in English Vocabulary [swimmer]', 'Same- Token Exists in English Vocabulary [s]'}
progesterone supplement	[]	progesterone supplement	Same	{'Same- Token Exists in English Vocabulary [supplement]', 'Same- Token Exists in English Vocabulary [progesterone]'}
fever with cold symptoms and sore throat	[]	fever with cold symptoms and sore throat	Same	{'Same- Token Exists in English Vocabulary [with]', 'Same- Token Exists in English Vocabulary [cold]', 'Same- Token Exists in English Vocabulary [sore]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [symptoms]', 'Same- Token Exists in English Vocabulary [fever]', 'Same- Token Exists in English Vocabulary [throat]'}
nausea from pregnancy	[]	nausea from pregnancy	Same	{'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [pregnancy]', 'Same- Token Exists in English Vocabulary [nausea]'}
skin condition	[]	skin condition	Same	{'Same- Token Exists in English Vocabulary [condition]', 'Same- Token Exists in English Vocabulary [skin]'}
acid indigestion	[]	acid indigestion	Same	{'Same- Token Exists in English Vocabulary [acid]', 'Same- Token Exists in English Vocabulary [indigestion]'}
thrush on nipple and breast	[]	thrush on nipple and breast	Same	{'Same- Token Exists in English Vocabulary [breast]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [nipple]', 'Same- Token Exists in English Vocabulary [thrush]'}
cough and cold	[]	cough and cold	Same	{'Same- Token Exists in English Vocabulary [cough]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [cold]'}
treatment of hypertension	[]	treatment of hypertension	Same	{'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [hypertension]', 'Same- Token Exists in English Vocabulary [treatment]'}
seizures related to epilepsy	[]	seizures related to epilepsy	Same	{'Same- Token Exists in English Vocabulary [seizures]', 'Same- Token Exists in English Vocabulary [related]', 'Same- Token Exists in English Vocabulary [to]', 'Same- Token Exists in English Vocabulary [epilepsy]'}
umbilical granuloma	[]	umbilical granuloma	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [granuloma]', 'Same- Token Exists in English Vocabulary [umbilical]'}
yeast lession	["[('lesion', 9.849193845510328e-05)]"]	yeast lesion	Changed	{'Same- Token Exists in English Vocabulary [yeast]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [lession ==> lesion]'}
moraxella catarrhalis haemophilus influenzae	[]	moraxella catarrhalis haemophilus influenzae	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [influenzae]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [haemophilus]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [moraxella]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [catarrhalis]'}
discomfort from viral pharyngitis	[]	discomfort from viral pharyngitis	Same	{'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [pharyngitis]', 'Same- Token Exists in English Vocabulary [viral]', 'Same- Token Exists in English Vocabulary [discomfort]'}
to help with shortened cervix	[]	to help with shortened cervix	Same	{'Same- Token Exists in English Vocabulary [with]', 'Same- Token Exists in English Vocabulary [to]', 'Same- Token Exists in English Vocabulary [cervix]', 'Same- Token Exists in English Vocabulary [help]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [shortened]'}
otitis externa prohpylaxis	["[('prophylaxis', 4.0531661915680364e-07)]"]	otitis externa prophylaxis	Changed	{'Same- Token Exists in Domain-Specific Terminological-Corpus [externa]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [prohpylaxis ==> prophylaxis]', 'Same- Token Exists in English Vocabulary [otitis]'}
lingering bronchitis	[]	lingering bronchitis	Same	{'Same- Token Exists in English Vocabulary [bronchitis]', 'Same- Token Exists in English Vocabulary [lingering]'}
vaginal fusion	[]	vaginal fusion	Same	{'Same- Token Exists in English Vocabulary [fusion]', 'Same- Token Exists in English Vocabulary [vaginal]'}
laboured breahting	["[('breathing', 9.322282240606483e-06)]"]	laboured breathing	Changed	{'Same- Token Exists in English Vocabulary [laboured]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [breahting ==> breathing]'}
hypothyroid	[]	hypothyroid	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [hypothyroid]'}
discomfort from fall	[]	discomfort from fall	Same	{'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [fall]', 'Same- Token Exists in English Vocabulary [discomfort]'}
herniated discs	[]	herniated discs	Same	{'Same- Token Exists in English Vocabulary [discs]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [herniated]'}
prevent clotting	[]	prevent clotting	Same	{'Same- Token Exists in English Vocabulary [clotting]', 'Same- Token Exists in English Vocabulary [prevent]'}
allegic reaction	["[('allergic', 7.174104159075424e-05), ('allenic', 4.0531661915680364e-07), ('allelic', 4.0531661915680364e-07)]"]	allergic reaction	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [allegic ==> allergic]', 'Same- Token Exists in English Vocabulary [reaction]'}
discomfort from vaccation	["[('vacation', 3.223783314869847e-05)]"]	discomfort from vacation	Changed	{'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [discomfort]', 'Corrected - Using Single-Edit Probable Candidates in English Corpus [vaccation ==> vacation]'}
induction and delivery	[]	induction and delivery	Same	{'Same- Token Exists in English Vocabulary [induction]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [delivery]'}
prohylaxis	["[('prophylaxis', 4.0531661915680364e-07)]"]	prophylaxis	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [prohylaxis ==> prophylaxis]'}
ran out of hyderm 1%	[]	ran out of hyderm 1%	Same	{'Same- Token Exists in English Vocabulary [out]', 'Same- Token Exists in English Vocabulary [1%]', 'Same- Token Exists in English Vocabulary [ran]', 'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [hyderm]'}
vaginal thrust	[]	vaginal thrust	Same	{'Same- Token Exists in English Vocabulary [thrust]', 'Same- Token Exists in English Vocabulary [vaginal]'}
prophylaxis post op	[]	prophylaxis post op	Same	{'Same- Token Exists in English Vocabulary [prophylaxis]', 'Same- Token Exists in English Vocabulary [op]', 'Same- Token Exists in English Vocabulary [post]'}
fetal myocarditis	[]	fetal myocarditis	Same	{'Same- Token Exists in English Vocabulary [fetal]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [myocarditis]'}
to heal sore	[]	to heal sore	Same	{'Same- Token Exists in English Vocabulary [sore]', 'Same- Token Exists in English Vocabulary [to]', 'Same- Token Exists in English Vocabulary [heal]'}
doctor recommendation	[]	doctor recommendation	Same	{'Same- Token Exists in English Vocabulary [recommendation]', 'Same- Token Exists in English Vocabulary [doctor]'}
hypothryiodsim	["[('hypothryoidism', 0.9), ('hypothyrosis', 0.9), ('hypotrichosis', 0.9), ('hypothyroid', 0.9)]"]	hypothryoidism	Changed	{'Corrected - Using MultiEdit Probable Candidates [hypothryiodsim ==> hypothryoidism]'}
discomfrot with teething	["[('discomfort', 1.215949857470411e-06)]"]	discomfort with teething	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [discomfrot ==> discomfort]', 'Same- Token Exists in English Vocabulary [with]', 'Same- Token Exists in English Vocabulary [teething]'}
vaginal discomfort	[]	vaginal discomfort	Same	{'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [vaginal]'}
open labia	[]	open labia	Same	{'Same- Token Exists in English Vocabulary [open]', 'Same- Token Exists in English Vocabulary [labia]'}
post-vaccination	[]	post-vaccination	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [post-vaccination]'}
preventative for potential herpes	[]	preventative for potential herpes	Same	{'Same- Token Exists in English Vocabulary [herpes]', 'Same- Token Exists in English Vocabulary [preventative]', 'Same- Token Exists in English Vocabulary [potential]', 'Same- Token Exists in English Vocabulary [for]'}
pulled muscle	[]	pulled muscle	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [pulled]', 'Same- Token Exists in English Vocabulary [muscle]'}
pervent impaction	["[('percent', 4.053166191568036e-06), ('prevent', 1.215949857470411e-06)]"]	prevent impaction	Changed	{'Same- Token Exists in Domain-Specific Terminological-Corpus [impaction]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [pervent ==> percent]', 'Refined/Validated Correction - Context-aware post-processing  [percent impaction ==> prevent impaction]'}
bronchoscopy	[]	bronchoscopy	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [bronchoscopy]'}
asthma attack	[]	asthma attack	Same	{'Same- Token Exists in English Vocabulary [asthma]', 'Same- Token Exists in English Vocabulary [attack]'}
meningitis	[]	meningitis	Same	{'Same- Token Exists in English Vocabulary [meningitis]'}
blood pressure	[]	blood pressure	Same	{'Same- Token Exists in English Vocabulary [blood]', 'Same- Token Exists in English Vocabulary [pressure]'}
acute lymphoblastic leukemia	[]	acute lymphoblastic leukemia	Same	{'Same- Token Exists in English Vocabulary [acute]', 'Same- Token Exists in English Vocabulary [leukemia]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [lymphoblastic]'}
impitago	["[('imago', 0.9), ('limitado', 0.9), ('impetigo', 0.9), ('imitator', 0.9)]"]	imago	Changed	{'Corrected - Using MultiEdit Probable Candidates [impitago ==> imago]'}
multiple scierosis	["[('sclerosis', 0.00012726941841523633)]"]	multiple sclerosis	Changed	{'Same- Token Exists in English Vocabulary [multiple]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [scierosis ==> sclerosis]'}
asthms	["[('asthma', 4.377419486893479e-05)]"]	asthma	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [asthms ==> asthma]'}
leg pains	[]	leg pains	Same	{'Same- Token Exists in English Vocabulary [pains]', 'Same- Token Exists in English Vocabulary [leg]'}
ankle pain	[]	ankle pain	Same	{'Same- Token Exists in English Vocabulary [ankle]', 'Same- Token Exists in English Vocabulary [pain]'}
rheumatoid arthritis	[]	rheumatoid arthritis	Same	{'Same- Token Exists in English Vocabulary [rheumatoid]', 'Same- Token Exists in English Vocabulary [arthritis]'}
muscle pain	[]	muscle pain	Same	{'Same- Token Exists in English Vocabulary [muscle]', 'Same- Token Exists in English Vocabulary [pain]'}
exercised indused asthma	["[('exercise', 7.701015763979268e-06), ('exercises', 1.6212664766272145e-06), ('induced', 0.00010781422069570976), ('infused', 4.0531661915680364e-07)]"]	exercise induced asthma	Changed	{'Same- Token Exists in English Vocabulary [asthma]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [indused ==> induced]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [exercised ==> exercise]'}
dever	["[('fever', 0.0001451033496581357), ('never', 2.026583095784018e-06), ('deer', 1.6212664766272145e-06), ('diver', 4.0531661915680364e-07)]"]	fever	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [dever ==> fever]'}
blood clots	[]	blood clots	Same	{'Same- Token Exists in English Vocabulary [clots]', 'Same- Token Exists in English Vocabulary [blood]'}
ileitis	[]	ileitis	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [ileitis]'}
seasonal allergies	[]	seasonal allergies	Same	{'Same- Token Exists in English Vocabulary [seasonal]', 'Same- Token Exists in English Vocabulary [allergies]'}
hypertension	[]	hypertension	Same	{'Same- Token Exists in English Vocabulary [hypertension]'}
hip pain	[]	hip pain	Same	{'Same- Token Exists in English Vocabulary [hip]', 'Same- Token Exists in English Vocabulary [pain]'}
gastritis	[]	gastritis	Same	{'Same- Token Exists in English Vocabulary [gastritis]'}
gastroentenitis	["[('gastroenteritis', 2.8372163340976255e-05)]"]	gastroenteritis	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [gastroentenitis ==> gastroenteritis]'}
coughs	[]	coughs	Same	{'Same- Token Exists in English Vocabulary [coughs]'}
atopic dermaititis	["[('dermatitis', 0.00011997371927041387)]"]	atopic dermatitis	Changed	{'Same- Token Exists in English Vocabulary [atopic]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [dermaititis ==> dermatitis]'}
attention deficit disorder	[]	attention deficit disorder	Same	{'Same- Token Exists in English Vocabulary [deficit]', 'Same- Token Exists in English Vocabulary [attention]', 'Same- Token Exists in English Vocabulary [disorder]'}
psoriatic arthritis	[]	psoriatic arthritis	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [psoriatic]', 'Same- Token Exists in English Vocabulary [arthritis]'}
infertility	[]	infertility	Same	{'Same- Token Exists in English Vocabulary [infertility]'}
atopic dermatits	["[('dermatitis', 0.00011997371927041387)]"]	atopic dermatitis	Changed	{'Same- Token Exists in English Vocabulary [atopic]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [dermatits ==> dermatitis]'}
lung disease	[]	lung disease	Same	{'Same- Token Exists in English Vocabulary [disease]', 'Same- Token Exists in English Vocabulary [lung]'}
abdomen	[]	abdomen	Same	{'Same- Token Exists in English Vocabulary [abdomen]'}
temperature	[]	temperature	Same	{'Same- Token Exists in English Vocabulary [temperature]'}
hypotthyroidism	["[('hypothyroidism', 3.0804063055917074e-05)]"]	hypothyroidism	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [hypotthyroidism ==> hypothyroidism]'}
lactose intolerance	[]	lactose intolerance	Same	{'Same- Token Exists in English Vocabulary [lactose]', 'Same- Token Exists in English Vocabulary [intolerance]'}
ears	[]	ears	Same	{'Same- Token Exists in English Vocabulary [ears]'}
gestational diabetes mellitus	[]	gestational diabetes mellitus	Same	{'Same- Token Exists in English Vocabulary [diabetes]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [gestational]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [mellitus]'}
nasal congesion	["[('congestion', 5.269116049038447e-06)]"]	nasal congestion	Changed	{'Same- Token Exists in English Vocabulary [nasal]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [congesion ==> congestion]'}
cervical adenitis	[]	cervical adenitis	Same	{'Same- Token Exists in English Vocabulary [cervical]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [adenitis]'}
pharyngitis	[]	pharyngitis	Same	{'Same- Token Exists in English Vocabulary [pharyngitis]'}
folliculitis	[]	folliculitis	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [folliculitis]'}
malaria prevention	[]	malaria prevention	Same	{'Same- Token Exists in English Vocabulary [prevention]', 'Same- Token Exists in English Vocabulary [malaria]'}
atopic dermatitis	[]	atopic dermatitis	Same	{'Same- Token Exists in English Vocabulary [dermatitis]', 'Same- Token Exists in English Vocabulary [atopic]'}
vitamin d	[]	vitamin d	Same	{'Same- Token Exists in English Vocabulary [d]', 'Same- Token Exists in English Vocabulary [vitamin]'}
rhinitis	[]	rhinitis	Same	{'Same- Token Exists in English Vocabulary [rhinitis]'}
dehydration	[]	dehydration	Same	{'Same- Token Exists in English Vocabulary [dehydration]'}
anal pain	[]	anal pain	Same	{'Same- Token Exists in English Vocabulary [anal]', 'Same- Token Exists in English Vocabulary [pain]'}
scabies	[]	scabies	Same	{'Same- Token Exists in English Vocabulary [scabies]'}
hand pain	[]	hand pain	Same	{'Same- Token Exists in English Vocabulary [pain]', 'Same- Token Exists in English Vocabulary [hand]'}
persistant fever	["[('persistent', 7.74154742589495e-05)]"]	persistent fever	Changed	{'Same- Token Exists in English Vocabulary [fever]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [persistant ==> persistent]'}
escherchia coli	["[('escherichia', 1.986051433868338e-05)]"]	escherichia coli	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [escherchia ==> escherichia]', 'Same- Token Exists in English Vocabulary [coli]'}
tachycardia	[]	tachycardia	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [tachycardia]'}
low grade fever	[]	low grade fever	Same	{'Same- Token Exists in English Vocabulary [low]', 'Same- Token Exists in English Vocabulary [grade]', 'Same- Token Exists in English Vocabulary [fever]'}
respiratory failure	[]	respiratory failure	Same	{'Same- Token Exists in English Vocabulary [respiratory]', 'Same- Token Exists in English Vocabulary [failure]'}
viral pneumonia	[]	viral pneumonia	Same	{'Same- Token Exists in English Vocabulary [viral]', 'Same- Token Exists in English Vocabulary [pneumonia]'}
anal fissures	[]	anal fissures	Same	{'Same- Token Exists in English Vocabulary [anal]', 'Same- Token Exists in English Vocabulary [fissures]'}
dry skiin	["[('skin', 0.0005204265389973359), ('skiing', 1.6212664766272145e-06)]"]	dry skin	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [skiin ==> skin]', 'Same- Token Exists in English Vocabulary [dry]'}
astham	["[('asthma', 4.377419486893479e-05)]"]	asthma	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [astham ==> asthma]'}
insomnia	[]	insomnia	Same	{'Same- Token Exists in English Vocabulary [insomnia]'}
vaccinatons	["[('vaccinations', 4.0531661915680364e-07)]"]	vaccinations	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [vaccinatons ==> vaccinations]'}
thyroid	[]	thyroid	Same	{'Same- Token Exists in English Vocabulary [thyroid]'}
colds	[]	colds	Same	{'Same- Token Exists in English Vocabulary [colds]'}
blocked tear ducts	[]	blocked tear ducts	Same	{'Same- Token Exists in English Vocabulary [tear]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [blocked]', 'Same- Token Exists in English Vocabulary [ducts]'}
acid redflux	["[('reflux', 2.22924140536242e-05)]"]	acid reflux	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [redflux ==> reflux]', 'Same- Token Exists in English Vocabulary [acid]'}
hay fever	[]	hay fever	Same	{'Same- Token Exists in English Vocabulary [hay]', 'Same- Token Exists in English Vocabulary [fever]'}
impetego	["[('impetigo', 9.727598859763288e-06)]"]	impetigo	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [impetego ==> impetigo]'}
for treatment of blood clots	[]	for treatment of blood clots	Same	{'Same- Token Exists in English Vocabulary [clots]', 'Same- Token Exists in English Vocabulary [blood]', 'Same- Token Exists in English Vocabulary [treatment]', 'Same- Token Exists in English Vocabulary [for]', 'Same- Token Exists in English Vocabulary [of]'}
but discontinued after 1 month	[]	but discontinued after 1 month	Same	{'Same- Token Exists in English Vocabulary [after]', 'Same- Token Exists in English Vocabulary [but]', 'Same- Token Exists in English Vocabulary [1]', 'Same- Token Exists in English Vocabulary [discontinued]', 'Same- Token Exists in English Vocabulary [month]'}
lingering chest infection	[]	lingering chest infection	Same	{'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [lingering]', 'Same- Token Exists in English Vocabulary [chest]'}
inflamation of my knee	["[('inflammation', 5.958154301605013e-05)]"]	inflammation of my knee	Changed	{'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [my]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [inflamation ==> inflammation]', 'Same- Token Exists in English Vocabulary [knee]'}
breastfeeding?general health	[]	breastfeeding general health	Same	{'Same- Token Exists in English Vocabulary [general]', 'Same- Token Exists in English Vocabulary [health]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [breastfeeding]'}
allergy reaction to bite	[]	allergy reaction to bite	Same	{'Same- Token Exists in English Vocabulary [allergy]', 'Same- Token Exists in English Vocabulary [reaction]', 'Same- Token Exists in English Vocabulary [bite]', 'Same- Token Exists in English Vocabulary [to]'}
swollen ear	[]	swollen ear	Same	{'Same- Token Exists in English Vocabulary [ear]', 'Same- Token Exists in English Vocabulary [swollen]'}
discomfort from vaccination and teething	[]	discomfort from vaccination and teething	Same	{'Same- Token Exists in English Vocabulary [teething]', 'Same- Token Exists in English Vocabulary [vaccination]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [from]'}
penile infection	[]	penile infection	Same	{'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [penile]'}
nipple pain	[]	nipple pain	Same	{'Same- Token Exists in English Vocabulary [pain]', 'Same- Token Exists in English Vocabulary [nipple]'}
concern for preeclampsia	[]	concern for preeclampsia	Same	{'Same- Token Exists in English Vocabulary [for]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [preeclampsia]', 'Same- Token Exists in English Vocabulary [concern]'}
bronchial cleft cyst	[]	bronchial cleft cyst	Same	{'Same- Token Exists in English Vocabulary [cleft]', 'Same- Token Exists in English Vocabulary [cyst]', 'Same- Token Exists in English Vocabulary [bronchial]'}
discomfort from eye infection	[]	discomfort from eye infection	Same	{'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [eye]'}
calcium supplment	["[('supplement', 3.809925735755274e-05)]"]	calcium supplement	Changed	{'Corrected - Using Single-Edit Probable Candidates in English Corpus [supplment ==> supplement]', 'Same- Token Exists in English Vocabulary [calcium]'}
scalp irritation	[]	scalp irritation	Same	{'Same- Token Exists in English Vocabulary [irritation]', 'Same- Token Exists in English Vocabulary [scalp]'}
infection on penis	[]	infection on penis	Same	{'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [penis]', 'Same- Token Exists in English Vocabulary [on]'}
abnormal sound of breathing	[]	abnormal sound of breathing	Same	{'Same- Token Exists in English Vocabulary [sound]', 'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [breathing]', 'Same- Token Exists in English Vocabulary [abnormal]'}
cold and flu symtptoms	["[('symptoms', 6.64719255417158e-05)]"]	cold and flu symptoms	Changed	{'Same- Token Exists in English Vocabulary [flu]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [cold]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [symtptoms ==> symptoms]'}
blader infection	["[('bladder', 0.0001576681648519966), ('blade', 4.053166191568036e-06), ('blades', 8.106332383136073e-07)]"]	bladder infection	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [blader ==> bladder]', 'Same- Token Exists in English Vocabulary [infection]'}
respiratory synctial virus	["[('syncytial', 7.701015763979268e-06)]"]	respiratory syncytial virus	Changed	{'Same- Token Exists in English Vocabulary [virus]', 'Same- Token Exists in English Vocabulary [respiratory]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [synctial ==> syncytial]'}
peritonsillar abscess	[]	peritonsillar abscess	Same	{'Same- Token Exists in English Vocabulary [abscess]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [peritonsillar]'}
eye infection	[]	eye infection	Same	{'Same- Token Exists in English Vocabulary [eye]', 'Same- Token Exists in English Vocabulary [infection]'}
vaginal infection	[]	vaginal infection	Same	{'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [vaginal]'}
stomach cramps	[]	stomach cramps	Same	{'Same- Token Exists in English Vocabulary [stomach]', 'Same- Token Exists in English Vocabulary [cramps]'}
human immunodeficiency virus	[]	human immunodeficiency virus	Same	{'Same- Token Exists in English Vocabulary [virus]', 'Same- Token Exists in English Vocabulary [human]', 'Same- Token Exists in English Vocabulary [immunodeficiency]'}
